fiscal_year,awarding_agency_id,funding_agency_id,annual_spending
,1211,,0.0
,1211,1211,175806.0
,1212,,0.0
,1212,1173,393721709.28
,1212,1174,14321826.59
,1212,1188,875060915.97
,1212,1196,1064142859.73
,1212,1212,12904538.79
,1212,1219,26163242.0
,1212,1222,0.0
,1213,1206,0.0
,1213,1213,0.0
,1214,,4216338.0
,1214,1214,1480170.0
,1215,,23265710.0
,1215,1215,55881000.0
,1216,,455076009.0
,1216,1173,6500000.0
,1216,1196,5339574.0
,1216,1216,179031373.76
,1217,,0.0
,1217,3,89575.0
,1217,130,29510.0
,1217,183,46650.0
,1217,214,5250.0
,1217,233,3400.0
,1217,252,116744.7
,1217,262,268405.0
,1217,486,75160.0
,1217,554,15825.8
,1217,561,134603.55
,1217,655,1500.0
,1217,753,18432.28
,1217,770,78352.98
,1217,772,101616.0
,1217,778,15170.0
,1217,815,8030.0
,1217,925,12045.0
,1217,930,36948.63
,1217,1173,223941458.32
,1217,1174,189487164.66
,1217,1188,578007823.16
,1217,1196,98245676.64
,1217,1206,0.0
,1217,1208,147030.0
,1217,1209,8066430.41
,1217,1214,1302689.52
,1217,1217,805382839.949999
,1217,1219,11810306.2
,1217,1220,2938598.29
,1217,1221,5319.0
,1217,1223,2887717.15
,1217,1225,3281264.42
,1217,1227,12999355.0
,1217,1228,1568872.02
,1217,1231,965653.07
,1217,1234,205093.48
,1217,1251,1054540.19
,1219,,48128601.0
,1219,95,0.0
,1219,259,0.0
,1219,315,0.0
,1219,561,0.0
,1219,700,41200.0
,1219,772,539689.6
,1219,778,0.0
,1219,806,0.0
,1219,830,0.0
,1219,862,0.0
,1219,930,0.0
,1219,1173,2314859.3
,1219,1174,1784210949.03
,1219,1188,2133457973.92
,1219,1196,779784723.87
,1219,1200,0.0
,1219,1206,0.0
,1219,1209,0.0
,1219,1213,0.0
,1219,1216,0.0
,1219,1217,0.0
,1219,1219,28176359733.4463
,1219,1223,0.0
,1220,,0.0
,1220,1220,23014783.53
,1221,,0.0
,1221,1221,10819345.12
,1222,,0.0
,1222,1174,0.0
,1222,1222,90082295.26
,1223,,0.0
,1223,1173,396971.85
,1223,1188,4421629.6
,1223,1205,9782793.37
,1223,1206,464016.39
,1223,1223,33291731.29
,1223,1226,0.0
,1223,1231,12306996.53
,1225,1173,4327520.4
,1225,1174,0.0
,1225,1188,29505795.0
,1225,1196,500000.0
,1225,1200,0.0
,1225,1205,4999.51
,1225,1225,1257182516.35
,1227,,0.0
,1227,1173,85566.6
,1227,1174,39052.76
,1227,1196,75572.5
,1227,1227,30575997.75
,1228,,69356519.74
,1228,1173,481397.91
,1228,1226,12982600.27
,1228,1228,153616970.2
,1231,,66859752.0
,1231,880,17609133.04
,1231,1173,143170802.15
,1231,1174,2774457.9
,1231,1196,2526232.64
,1231,1206,0.0
,1231,1213,0.0
,1231,1223,0.0
,1231,1226,0.0
,1231,1231,83756854.0
,1232,1232,0.0
,1233,,127925451.0
,1233,1233,14013459.05
,1234,,0.0
,1234,1188,0.0
,1234,1234,1295102017.59
,1235,,0.0
,1235,1173,13074390.63
,1235,1174,20303982.55
,1235,1188,7015873.48
,1235,1196,61487709.12
,1235,1235,1842007931.65
,1239,,0.0
,1239,1239,3899745.0
,1245,,187000.0
,1251,1251,599746.0
,1252,,4429314.0
,1325,,6400000.0
,1331,,410306530.0
,1359,,2231480.0
,1416,,496246678.0
,1422,,14140809.0
,1423,,2023296950.32
,1437,,1671653552.0
,1474,,3171402.16
,1474,1474,23010473.21
1900,760,,-113023470.0
1973,930,,91809.0
1992,1188,1188,458000.0
1993,1188,1188,392000.0
1994,1188,1188,461000.0
1995,1188,1188,406000.0
1996,48,48,308000.0
1996,1174,1174,30000.0
1996,1188,1188,94000.0
1997,633,633,175000.0
1997,1174,1174,724833.0
1997,1188,1188,878156.0
1997,1223,1223,247451.0
1998,90,90,80000.0
1998,633,633,3220000.0
1998,862,862,3000.0
1998,1174,1174,2367801.0
1998,1188,1188,556776.0
1998,1196,1196,-270098.0
1998,1217,1217,-36694.0
1998,1235,1235,-60800.0
1999,315,,28000.0
1999,633,633,4028006.0
1999,635,635,2635077.0
1999,636,636,25000.0
1999,801,801,286650.22
1999,1174,1174,16862484.0
1999,1188,1188,1296843.0
1999,1196,1196,555789.0
1999,1217,1217,-160323.0
1999,1219,1219,122500.0
2000,48,48,12276000.0
2000,67,,228124.0
2000,89,89,6352000.0
2000,90,90,3811000.0
2000,99,99,814000.0
2000,100,100,435497.0
2000,104,104,72671000.0
2000,105,105,12175000.0
2000,106,106,1767849000.0
2000,110,95,223000.0
2000,110,110,518186147.9
2000,111,111,51300000.0
2000,114,114,71879000.0
2000,116,116,26751000.0
2000,118,118,790583000.0
2000,119,119,38698000.0
2000,120,120,20158000.0
2000,121,121,17625000.0
2000,133,,29019.12
2000,133,133,3592756.0
2000,149,,1869011.3
2000,149,149,59261299.0
2000,150,150,6471352.0
2000,153,153,6782696.0
2000,158,158,1003323.0
2000,163,163,73482.0
2000,168,168,3297579.71
2000,175,,137680.0
2000,175,175,12900046.0
2000,176,176,596134.0
2000,184,184,12443000.0
2000,186,186,1013000.0
2000,191,191,344000.0
2000,192,192,1110000.0
2000,193,193,663918000.0
2000,194,194,1651000.0
2000,195,,77580.6
2000,195,195,296448000.0
2000,196,196,1118000.0
2000,197,,37499.44
2000,197,197,94890000.0
2000,198,198,7884000.0
2000,200,,4622617.43
2000,200,200,192990000.0
2000,201,201,12950000.0
2000,203,203,5317000.0
2000,214,,11338979.1
2000,214,214,93706000.0
2000,214,223,5900.0
2000,227,,-63462.0
2000,227,227,51139640.84
2000,228,,6834.56
2000,228,228,234886545.0
2000,233,,110366.0
2000,233,233,108357526.0
2000,234,,32000.0
2000,234,48,65900.0
2000,234,234,355780000.0
2000,234,474,16355.02
2000,234,836,27303.87
2000,236,236,3265000.0
2000,237,,10112.87
2000,237,237,335524000.0
2000,239,,123140.93
2000,239,239,59234593.89
2000,240,,23487.51
2000,240,240,42270000.0
2000,253,253,529246000.0
2000,255,,20459.0
2000,255,255,132898000.0
2000,259,,3833319.95
2000,259,259,668660125.43
2000,261,261,263626000.0
2000,262,,1419916.65
2000,262,262,205592633.37
2000,263,263,39322000.0
2000,266,266,302293000.0
2000,268,268,220000.0
2000,269,269,2696000.0
2000,270,89,95000.0
2000,270,270,6119000.0
2000,270,538,64000.0
2000,270,1166,115000.0
2000,271,271,33838000.0
2000,272,272,5008000.0
2000,273,273,35000.0
2000,275,275,1824000.0
2000,279,279,745000.0
2000,281,281,24000.0
2000,284,284,38000.0
2000,287,287,5078000.0
2000,288,288,3363000.0
2000,290,290,34016000.0
2000,291,,7000.0
2000,291,291,119745000.0
2000,293,293,21444000.0
2000,300,300,5830000.0
2000,301,301,17713000.0
2000,302,302,2766000.0
2000,303,303,61000.0
2000,305,305,836000.0
2000,307,307,84000.0
2000,315,,3153868.2
2000,315,315,759427572.01
2000,457,,37140.9
2000,457,457,10325000.0
2000,468,,104000.0
2000,468,468,68027000.0
2000,469,469,44833000.0
2000,470,,296000.0
2000,470,470,220164000.0
2000,474,,0.0
2000,474,474,42354000.0
2000,478,478,20250000.0
2000,479,89,3186.31
2000,479,95,52408.27
2000,479,149,41572.23
2000,479,195,3415.89
2000,479,233,721.45
2000,479,234,3152.26
2000,479,237,15582.06
2000,479,252,63592.21
2000,479,255,13511.77
2000,479,259,35393.39
2000,479,267,1318.68
2000,479,315,25539.89
2000,479,479,113706941.59
2000,479,486,675.0
2000,479,491,1298.75
2000,479,503,2206.47
2000,479,561,73979.01
2000,479,614,8552.05
2000,479,636,44004.89
2000,479,682,103700.9
2000,479,693,4749.42
2000,479,697,0.0
2000,479,700,12945.62
2000,479,731,992.21
2000,479,753,1056.33
2000,479,772,77859.24
2000,479,803,7893.98
2000,479,806,5296.05
2000,479,825,15235.96
2000,479,831,2929.26
2000,479,882,12272.2
2000,479,1174,10149.66
2000,479,1188,117626.78
2000,479,1222,1755.78
2000,486,,89329.0
2000,486,486,155553000.0
2000,487,,34900.0
2000,487,487,646674000.0
2000,488,488,19551000.0
2000,489,489,9242000.0
2000,491,457,6599000.0
2000,491,491,636901954.21
2000,503,,17601.29
2000,503,503,194092000.0
2000,538,,426466.59
2000,538,538,5742000.0
2000,539,,3285.0
2000,539,539,334086317.32
2000,552,552,8147000.0
2000,554,554,19998000.0
2000,555,,2402000.0
2000,555,555,18872000.0
2000,558,558,9810000.0
2000,559,559,5383000.0
2000,560,560,1937000.0
2000,561,,8242076.18
2000,561,561,3788404000.0
2000,610,610,72000.0
2000,611,611,17768000.0
2000,618,618,1504000.0
2000,626,626,55000.0
2000,633,,0.0
2000,633,95,1348000.0
2000,633,209,1853000.0
2000,633,252,1872000.0
2000,633,309,226000.0
2000,633,315,219000.0
2000,633,561,30000.0
2000,633,633,1421158890.0
2000,633,806,43000.0
2000,633,862,34000.0
2000,633,1173,70000.0
2000,633,1174,237000.0
2000,633,1188,108000.0
2000,635,,590380.56
2000,635,95,378000.0
2000,635,104,997000.0
2000,635,111,11000.0
2000,635,183,1210000.0
2000,635,195,131000.0
2000,635,200,100000.0
2000,635,209,463000.0
2000,635,234,2016000.0
2000,635,237,109000.0
2000,635,239,96000.0
2000,635,240,14355000.0
2000,635,252,12922124.66
2000,635,253,26000.0
2000,635,255,354000.0
2000,635,256,349000.0
2000,635,262,667000.0
2000,635,263,27000.0
2000,635,266,218000.0
2000,635,267,69000.0
2000,635,301,175000.0
2000,635,315,3007000.0
2000,635,456,2860000.0
2000,635,469,152000.0
2000,635,474,788000.0
2000,635,491,205000.0
2000,635,503,1414000.0
2000,635,539,109000.0
2000,635,554,501000.0
2000,635,561,3336000.0
2000,635,580,409000.0
2000,635,614,32264040.0
2000,635,628,411000.0
2000,635,633,570000.0
2000,635,635,2120391577.0
2000,635,655,433000.0
2000,635,680,955000.0
2000,635,682,551000.0
2000,635,700,2540000.0
2000,635,731,2760000.0
2000,635,751,1876000.0
2000,635,754,1420000.0
2000,635,758,3737000.0
2000,635,802,3764000.0
2000,635,806,7310000.0
2000,635,824,707078.0
2000,635,828,290000.0
2000,635,831,64000.0
2000,635,837,93000.0
2000,635,838,159000.0
2000,635,882,145000.0
2000,635,930,144000.0
2000,635,1068,245000.0
2000,635,1173,61563000.0
2000,635,1174,126052542.8
2000,635,1178,2021000.0
2000,635,1179,1593000.0
2000,635,1180,243000.0
2000,635,1181,3138000.0
2000,635,1182,1510000.0
2000,635,1183,6001000.0
2000,635,1184,528000.0
2000,635,1188,113177758.23
2000,635,1189,70000.0
2000,635,1192,668000.0
2000,635,1196,227272315.0
2000,635,1200,3466000.0
2000,635,1201,7322000.0
2000,635,1202,249000.0
2000,635,1203,2127000.0
2000,635,1205,3011000.0
2000,635,1206,44000.0
2000,635,1215,1977000.0
2000,635,1216,42000.0
2000,635,1217,618000.0
2000,635,1219,6606000.0
2000,635,1223,529000.0
2000,635,1227,18000.0
2000,635,1228,50000.0
2000,635,1230,95000.0
2000,635,1231,-591000.0
2000,635,1237,61000.0
2000,635,1239,1493000.0
2000,635,1249,200000.0
2000,635,1250,186000.0
2000,635,1251,237000.0
2000,635,1258,3009000.0
2000,635,1259,650000.0
2000,635,1260,479000.0
2000,635,1261,3152000.0
2000,635,1262,379000.0
2000,635,1265,26000.0
2000,635,1266,280000.0
2000,635,1267,1114000.0
2000,635,1269,1007000.0
2000,635,1270,138000.0
2000,635,1271,97000.0
2000,635,1272,168000.0
2000,635,1276,243000.0
2000,635,1281,26000.0
2000,635,1282,97000.0
2000,635,1283,142000.0
2000,635,1285,2095000.0
2000,635,1288,1061000.0
2000,635,1290,1840000.0
2000,635,1294,6790000.0
2000,635,1295,2068000.0
2000,635,1299,561000.0
2000,635,1300,3429000.0
2000,635,1301,3102000.0
2000,635,1302,74000.0
2000,635,1304,88000.0
2000,635,1309,932000.0
2000,635,1311,1284000.0
2000,635,1312,72000.0
2000,635,1313,465000.0
2000,635,1315,367000.0
2000,635,1317,438000.0
2000,635,1318,1086000.0
2000,635,1323,29000.0
2000,635,1325,238000.0
2000,635,1326,12370000.0
2000,635,1330,238000.0
2000,635,1331,604000.0
2000,635,1339,741000.0
2000,635,1341,401000.0
2000,635,1342,166000.0
2000,635,1343,68000.0
2000,635,1345,1356000.0
2000,635,1347,-6000.0
2000,635,1348,404000.0
2000,635,1350,513000.0
2000,635,1352,2000000.0
2000,635,1353,124000.0
2000,635,1355,644000.0
2000,635,1358,581000.0
2000,635,1359,6872000.0
2000,635,1363,2674000.0
2000,635,1365,4350000.0
2000,635,1373,2327000.0
2000,635,1375,1081000.0
2000,635,1378,-58000.0
2000,635,1380,29000.0
2000,635,1382,424000.0
2000,635,1391,198000.0
2000,635,1397,71000.0
2000,635,1405,110000.0
2000,635,1437,161000.0
2000,636,,3388038.92
2000,636,636,3530938378.01
2000,636,1194,352000.0
2000,636,1196,381000.0
2000,655,655,63470000.0
2000,680,680,25040000.0
2000,687,687,370000.0
2000,692,692,116000.0
2000,693,693,3168000.0
2000,694,694,2461627.0
2000,697,697,6601000.0
2000,698,698,4253192000.0
2000,699,699,238000.0
2000,700,,33877.0
2000,700,700,106538168.16
2000,732,732,44097000.0
2000,732,765,10172000.0
2000,751,751,31921961.0
2000,753,,983259.0
2000,753,753,79191232.0
2000,754,,0.0
2000,754,754,11823000.0
2000,755,,8448.0
2000,755,755,263836000.0
2000,756,756,15858000.0
2000,757,757,111000.0
2000,758,,1055000.0
2000,758,758,301201000.0
2000,760,760,21099000.0
2000,765,761,1956000.0
2000,772,,1.0
2000,801,,16075997.68
2000,801,802,365254000.0
2000,803,803,22133338.0
2000,805,805,47000.0
2000,811,811,87949000.0
2000,821,,326000.0
2000,821,821,76609000.0
2000,821,828,10000.0
2000,823,823,29062000.0
2000,824,,6888652.23
2000,824,824,207283621.84
2000,825,,3113000.0
2000,825,825,159450000.0
2000,825,830,45000.0
2000,827,,1560000.0
2000,827,827,32932000.0
2000,828,,17976339.53
2000,828,828,605147.0
2000,829,,1811000.0
2000,829,829,5247000.0
2000,830,,9686654.0
2000,830,830,638086000.0
2000,831,,1204176500.0
2000,831,831,119756000.0
2000,833,833,23700000.0
2000,836,,8570208.76
2000,836,836,105198000.0
2000,840,,1228636.0
2000,840,836,100000.0
2000,840,840,11239000.0
2000,862,,15106822.4
2000,862,862,440351084.49
2000,879,879,4183000.0
2000,882,,1029593.0
2000,882,882,121868265.0
2000,925,925,27403000.0
2000,930,,1536161.27
2000,930,930,111387152.2
2000,998,998,11622000.0
2000,1067,1067,826000.0
2000,1068,,15750.0
2000,1068,1068,190515120.0
2000,1128,,90699.42
2000,1128,1128,1867000.0
2000,1137,1137,25000.0
2000,1138,,374.66
2000,1142,1142,1689000.0
2000,1145,1145,1140000.0
2000,1163,1163,34679000.0
2000,1166,1166,9623000.0
2000,1174,,180000.0
2000,1174,1174,11949899279.0
2000,1188,,7147731.96
2000,1188,1173,5386.0
2000,1188,1188,9787311880.8
2000,1188,1205,939433433.0
2000,1196,,-51600.0
2000,1196,1196,10161450639.78
2000,1208,,5820.0
2000,1208,1208,153742832.0
2000,1209,1174,43200.0
2000,1209,1188,1075918.58
2000,1209,1223,958967.0
2000,1210,1210,37210712.0
2000,1211,1211,165979417.0
2000,1214,1214,323931699.0
2000,1216,1216,41414518.0
2000,1217,1217,945851617.0
2000,1219,1219,8913621393.0
2000,1222,1222,1148396836.0
2000,1223,1223,176656951.24
2000,1227,1227,35765455.0
2000,1228,1228,82244900.0
2000,1231,1231,72589321.0
2000,1233,1233,12179808.0
2000,1234,1234,156654911.0
2000,1235,1235,197269404.0
2000,1239,1239,-449699.0
2000,1245,1245,928260.0
2000,1437,1437,161567000.0
2001,48,48,21359000.0
2001,67,,506384.0
2001,89,,40137.0
2001,89,89,31136692.0
2001,90,90,3203000.0
2001,99,99,1484210.0
2001,100,100,63266.0
2001,104,104,99173000.0
2001,104,121,425000.0
2001,105,105,15626000.0
2001,106,106,1328114000.0
2001,106,120,100564000.0
2001,110,95,2323000.0
2001,110,110,733410066.04
2001,111,111,99783000.0
2001,114,95,788000.0
2001,114,114,116465000.0
2001,116,95,52000.0
2001,116,116,73029000.0
2001,118,118,1049192000.0
2001,119,119,50488000.0
2001,120,120,25808000.0
2001,121,121,14660000.0
2001,133,133,8480483.0
2001,149,,1177365.3
2001,149,149,54572807.12
2001,150,150,2583331.0
2001,153,,7278.0
2001,153,153,11237215.0
2001,158,158,1859888.0
2001,163,163,720543.0
2001,166,166,238304.0
2001,168,168,3680947.0
2001,175,175,191016.0
2001,176,176,3894703.0
2001,183,183,7625000.0
2001,184,184,25774000.0
2001,186,186,4998000.0
2001,193,193,257948000.0
2001,195,,280589.62
2001,195,195,302572000.0
2001,196,196,343000.0
2001,197,197,106738000.0
2001,197,198,718600.31
2001,198,198,2834000.0
2001,200,,63080845.9
2001,200,200,143035000.0
2001,214,,12991727.27
2001,214,214,213433706.35
2001,214,561,383893.95
2001,214,1174,111752.88
2001,214,1216,1415023.0
2001,227,,66525.6
2001,227,227,138024329.32
2001,228,,10628.0
2001,228,228,122674320.0
2001,233,,56009.6
2001,233,233,78838500.0
2001,234,234,147094000.0
2001,234,1174,7355.48
2001,234,1196,19994.0
2001,236,,44516.0
2001,236,236,6955000.0
2001,237,,155786.02
2001,237,237,194864789.22
2001,239,,191387.0
2001,239,239,108863000.0
2001,240,240,151886000.0
2001,253,253,628387391.0
2001,255,,428285.0
2001,255,255,348856000.0
2001,259,,12033231.19
2001,259,259,797351143.74
2001,261,261,299219000.0
2001,262,,32793.34
2001,262,262,242614000.0
2001,263,,99593.8
2001,263,263,75330065.0
2001,266,266,470002000.0
2001,268,268,164000.0
2001,269,269,1562000.0
2001,270,89,96000.0
2001,270,214,752000.0
2001,270,270,6714000.0
2001,270,457,162000.0
2001,270,470,496000.0
2001,270,478,1301000.0
2001,270,535,163000.0
2001,270,538,495000.0
2001,270,802,60000.0
2001,270,853,19000.0
2001,270,1166,573000.0
2001,270,1174,777000.0
2001,270,1196,1432000.0
2001,271,271,26617000.0
2001,272,272,6259000.0
2001,273,273,35000.0
2001,274,274,128000.0
2001,275,275,6393000.0
2001,279,279,527000.0
2001,287,287,9753000.0
2001,288,288,3667000.0
2001,290,290,32264000.0
2001,291,291,248275000.0
2001,293,,836896.0
2001,293,293,57672000.0
2001,300,300,17366000.0
2001,301,301,35288000.0
2001,302,302,1791000.0
2001,303,303,421000.0
2001,305,305,1307000.0
2001,315,,4079421.43
2001,315,315,1303028212.62
2001,457,,71000.0
2001,457,456,74000.0
2001,457,457,32602000.0
2001,468,468,121045000.0
2001,468,478,151000.0
2001,469,90,297000.0
2001,469,469,30971000.0
2001,470,,454000.0
2001,470,470,296569000.0
2001,470,478,583000.0
2001,470,882,30000.0
2001,474,474,56063000.0
2001,478,456,748000.0
2001,478,478,67148000.0
2001,479,48,368273.14
2001,479,90,21000.0
2001,479,95,34497.1
2001,479,149,70523.34
2001,479,150,45180.35
2001,479,193,114296.82
2001,479,195,22196.0
2001,479,209,10179.62
2001,479,228,89031.36
2001,479,234,26321.62
2001,479,237,62529.05
2001,479,239,88311.05
2001,479,251,51487.45
2001,479,252,264019.06
2001,479,255,8239.72
2001,479,259,147915.08
2001,479,266,17151.63
2001,479,267,35691.76
2001,479,300,5190.0
2001,479,315,73916.66
2001,479,465,0.0
2001,479,478,1716000.0
2001,479,479,147841769.48
2001,479,486,3022.2
2001,479,491,386757.94
2001,479,503,1763.84
2001,479,535,876.76
2001,479,538,3761.76
2001,479,561,1437743.83
2001,479,614,47379.79
2001,479,636,65942.69
2001,479,682,42603.63
2001,479,693,3327.81
2001,479,697,0.0
2001,479,700,23647.51
2001,479,731,7607.25
2001,479,772,37099.47
2001,479,806,52705.95
2001,479,810,671.98
2001,479,821,21211.98
2001,479,824,8899.25
2001,479,825,17984.66
2001,479,831,434365.8
2001,479,882,491495.81
2001,479,925,4562.1
2001,479,930,1632.3
2001,479,1174,207655.21
2001,479,1188,65175.51
2001,479,1437,687000.0
2001,486,,1533000.0
2001,486,259,63000.0
2001,486,486,205215000.0
2001,486,614,2300000.0
2001,487,,1500000.0
2001,487,487,454634000.0
2001,488,478,372000.0
2001,488,488,24901000.0
2001,489,489,7736000.0
2001,491,,5500.0
2001,491,90,1610000.0
2001,491,457,39216036.67
2001,491,478,1685000.0
2001,491,491,889781127.71
2001,491,1437,232000.0
2001,503,503,274390000.0
2001,538,,2107561.55
2001,538,538,13510378.0
2001,539,539,273397936.3
2001,552,552,9916000.0
2001,554,554,30346000.0
2001,555,555,43986000.0
2001,558,558,10017204.0
2001,559,559,8183000.0
2001,560,560,1723000.0
2001,561,,36819192.21
2001,561,183,1208000.0
2001,561,252,61097000.0
2001,561,267,5865000.0
2001,561,315,184000.0
2001,561,468,3709000.0
2001,561,561,4020104547.0
2001,561,614,36000.0
2001,561,830,6475000.0
2001,561,1125,62000.0
2001,561,1173,75559000.0
2001,561,1174,16972000.0
2001,561,1188,39919000.0
2001,561,1196,7804875.68
2001,561,1205,101000.0
2001,561,1219,1637000.0
2001,611,611,48997000.0
2001,618,618,967000.0
2001,633,,76346.52
2001,633,209,88000.0
2001,633,456,395352.0
2001,633,633,1273664775.64
2001,633,700,109986.0
2001,633,1174,4635650.0
2001,633,1188,321290.57
2001,633,1219,520.0
2001,635,,3473278.83
2001,635,48,782000.0
2001,635,95,6462000.0
2001,635,104,2714000.0
2001,635,110,3256000.0
2001,635,120,183000.0
2001,635,183,7200000.0
2001,635,193,7851000.0
2001,635,195,2490000.0
2001,635,198,92000.0
2001,635,201,306000.0
2001,635,209,3507000.0
2001,635,233,453000.0
2001,635,234,1575000.0
2001,635,236,187000.0
2001,635,239,215000.0
2001,635,240,377000.0
2001,635,252,4694000.0
2001,635,253,25000.0
2001,635,255,99000.0
2001,635,261,61000.0
2001,635,262,525000.0
2001,635,263,137000.0
2001,635,266,4495000.0
2001,635,267,6942000.0
2001,635,271,485000.0
2001,635,291,851000.0
2001,635,302,92000.0
2001,635,315,80594000.0
2001,635,456,4539000.0
2001,635,469,507000.0
2001,635,470,600000.0
2001,635,474,942000.0
2001,635,478,82000.0
2001,635,479,394000.0
2001,635,491,1908000.0
2001,635,498,12523000.0
2001,635,503,2177000.0
2001,635,538,739000.0
2001,635,539,138000.0
2001,635,554,610000.0
2001,635,561,3199000.0
2001,635,580,251000.0
2001,635,611,481000.0
2001,635,614,8225000.0
2001,635,619,90000.0
2001,635,633,948000.0
2001,635,635,1077227932.9
2001,635,636,346000.0
2001,635,638,269000.0
2001,635,680,3446000.0
2001,635,685,50000.0
2001,635,700,13327000.0
2001,635,731,2098000.0
2001,635,751,2041000.0
2001,635,753,286000.0
2001,635,754,802000.0
2001,635,755,43000.0
2001,635,756,97000.0
2001,635,758,2886000.0
2001,635,802,3263000.0
2001,635,803,615000.0
2001,635,806,13478000.0
2001,635,810,227000.0
2001,635,811,0.0
2001,635,816,110000.0
2001,635,821,123000.0
2001,635,824,5066000.0
2001,635,825,145000.0
2001,635,828,864000.0
2001,635,830,3509000.0
2001,635,832,14436000.0
2001,635,838,241000.0
2001,635,862,99000.0
2001,635,867,310000.0
2001,635,882,2407000.0
